shipping_id,date_id,product_id,market_id,warehouse_id,quantity_shipped,cost_of_shipping,delivery_status,days_for_delivery
5899,2040,35,11,3,37,346.7,In Transit,5
5900,1429,36,15,4,73,484.61,Delivered,9
5901,1239,23,11,2,112,106.36,Delivered,9
5902,113,11,11,2,147,368.31,Delivered,8
5903,428,23,1,1,46,375.93,Delivered,1
5904,62,9,9,5,71,196.55,Delivered,10
5905,745,5,6,1,72,259.46,In Transit,9
5906,2128,33,7,2,124,299.6,Delivered,4
5907,1385,10,3,1,102,473.32,Delivered,1
5908,1297,29,7,4,128,140.87,Delivered,8
5909,20,25,13,3,22,383.63,Delivered,3
5910,1387,34,9,1,190,60.4,Delivered,5
5911,583,13,10,3,73,205.03,Delivered,8
5912,1331,32,5,3,29,423.56,Delivered,1
5913,43,26,7,1,78,258.78,Delivered,5
5914,1001,4,1,1,161,495.44,In Transit,6
5915,1293,10,6,1,111,129.82,Delivered,6
5916,754,27,3,5,123,158.69,Delivered,9
5917,676,17,11,2,165,305.18,In Transit,9
5918,1170,20,12,2,87,217.4,Delivered,6
5919,500,36,3,5,184,419.31,Delivered,4
5920,1527,18,11,5,167,472.07,Delivered,8
5921,1075,14,6,3,99,251.09,Delivered,2
5922,676,32,13,5,72,483.39,Delayed,7
5923,514,31,7,3,47,330.21,Delivered,7
5924,1615,33,1,2,189,360.64,Delivered,6
5925,1418,34,11,5,46,227.78,Delivered,6
5926,515,9,12,2,90,83.73,Delivered,8
5927,1855,20,8,2,24,322.62,Delivered,1
5928,1390,10,9,1,77,78.57,Delivered,8
5929,1464,11,5,3,157,273.66,Delivered,2
5930,42,17,8,5,30,433.57,Delivered,9
5931,2077,29,8,1,110,212.43,Delivered,9
5932,898,10,14,1,46,323.78,Delivered,1
5933,1951,11,15,4,158,378.34,Delivered,2
5934,1077,28,1,2,194,306.86,Delivered,4
5935,1790,19,13,3,143,452.87,Delivered,8
5936,1392,25,6,4,106,195.02,Delivered,1
5937,1444,23,4,2,193,253.4,Delivered,7
5938,1543,22,7,5,63,254.47,Delivered,2
5939,1200,21,14,2,183,395.88,Delivered,4
5940,455,28,6,2,126,407.76,Delivered,10
5941,556,30,2,3,196,205.43,In Transit,6
5942,920,14,7,5,103,206.85,In Transit,5
5943,1559,5,12,1,151,285.99,Delivered,8
5944,100,26,14,1,109,446.94,Delivered,4
5945,1606,27,9,5,162,148.71,Delivered,6
5946,741,20,4,5,184,67.32,Delivered,1
5947,1343,21,2,4,152,144.16,Delivered,5
5948,376,1,6,1,150,273.74,Delivered,10
5949,549,15,9,4,136,483.29,Delivered,10
5950,722,26,4,3,33,244.52,Delivered,7
5951,1428,33,9,3,196,472.46,Delivered,10
5952,1396,22,5,4,69,400.86,Delivered,10
5953,1111,14,12,4,72,90.2,Delivered,8
5954,1774,2,11,5,84,489.18,Delivered,7
5955,634,26,11,4,159,412.22,Delivered,10
5956,486,35,2,2,57,437.39,In Transit,7
5957,2157,9,6,1,162,174.94,Delivered,1
5958,1184,20,12,1,22,434.34,Delivered,4
5959,1873,5,11,5,125,75.55,Delivered,8
5960,55,36,6,2,10,221.42,In Transit,6
5961,1553,13,6,5,62,164.88,Delivered,6
5962,530,35,8,4,108,327.68,Delivered,4
5963,830,11,9,2,124,241.3,Delivered,5
5964,6,10,13,1,84,386.63,Delivered,4
5965,783,22,10,1,179,334.17,Delivered,6
5966,1047,23,13,5,172,379.11,Delivered,10
5967,226,16,1,5,150,423.93,Delivered,3
5968,341,1,6,5,114,75.97,In Transit,10
5969,1031,25,10,1,112,412.6,Delivered,9
5970,495,18,10,1,138,268.47,Delivered,4
5971,2073,17,15,1,129,487.48,Delayed,9
5972,597,7,13,5,171,467.74,Delayed,6
5973,255,11,7,4,101,79.13,Delivered,9
5974,1668,9,1,2,177,420.63,Delivered,8
5975,1441,10,12,4,164,58.61,Delivered,2
5976,1647,36,14,5,106,159.04,Delivered,1
5977,379,15,15,3,23,225.1,Delivered,4
5978,530,28,8,2,77,346.11,Delivered,1
5979,378,2,3,4,147,350.91,In Transit,2
5980,706,5,9,5,30,392.84,In Transit,4
5981,1549,9,6,2,144,157.54,Delivered,10
5982,1502,31,11,5,197,252.3,Delivered,1
5983,1072,5,1,2,99,99.16,Delivered,3
5984,1437,30,8,3,162,373.46,Delivered,5
5985,1512,32,10,2,40,125.63,Delivered,8
5986,596,15,2,1,128,355.33,Delivered,8
5987,2099,10,9,5,17,352.94,Delivered,2
5988,1658,30,8,1,168,312.61,Delivered,3
5989,40,34,1,3,141,193.64,Delivered,4
5990,2172,36,2,3,62,210.91,Delivered,7
5991,586,7,5,5,167,311.03,Delivered,2
5992,961,36,13,2,85,391.7,Delivered,6
5993,1554,14,4,3,56,293.33,Delivered,6
5994,1130,17,1,2,130,408.22,Delivered,7
5995,1626,22,1,3,98,230.31,Delivered,9
5996,221,32,11,2,55,121.67,Delivered,4
5997,407,2,14,2,144,478.94,In Transit,9
5998,1310,30,5,1,121,455.89,Delivered,7
5999,215,31,12,2,132,267.47,Delivered,7
6000,1802,1,6,3,86,288.61,Delivered,4
6001,535,1,9,3,91,208.45,Delivered,2
6002,859,10,6,3,189,79.77,Delivered,1
6003,857,31,10,5,76,78.22,Delivered,5
6004,864,31,6,3,14,267.13,Delivered,3
6005,1652,17,3,3,44,180.06,Delivered,10
6006,1712,26,9,1,35,257.6,Delivered,10
6007,1583,29,4,2,47,303.51,Delivered,5
6008,603,35,4,5,69,110.69,Delivered,5
6009,1672,19,14,2,74,244.91,In Transit,5
6010,1434,16,12,5,195,61.75,Delivered,10
6011,1303,31,14,4,16,477.35,Delivered,7
6012,1294,31,2,2,182,438.66,Delivered,3
6013,2021,34,14,5,118,165.0,Delivered,2
6014,39,1,14,2,115,133.6,Delivered,1
6015,163,8,3,4,197,453.19,Delivered,1
6016,1999,6,13,3,192,413.53,Delivered,2
6017,1944,30,11,2,42,256.26,Delivered,2
6018,582,18,14,4,190,424.98,Delivered,4
6019,439,32,5,4,27,149.78,Delivered,1
6020,1307,5,5,2,198,126.72,Delivered,3
6021,1173,16,10,3,101,67.27,Delivered,4
6022,1230,24,14,3,180,466.23,Delivered,3
6023,1247,27,15,3,169,120.19,Delivered,7
6024,436,23,10,2,181,172.53,Delivered,9
6025,1174,27,4,4,194,54.43,Delivered,7
6026,1092,19,9,3,31,67.55,Delivered,3
6027,972,18,6,4,83,483.04,Delivered,1
6028,1801,27,7,5,64,349.33,Delivered,5
6029,1108,27,14,3,199,345.28,In Transit,9
6030,688,18,4,1,196,106.37,Delivered,2
6031,1855,23,15,2,183,344.85,Delivered,5
6032,1026,32,4,4,162,190.49,Delivered,4
6033,617,5,14,1,93,431.94,Delivered,5
6034,320,10,6,2,184,412.91,Delivered,8
6035,1322,19,10,2,88,332.02,Delivered,5
6036,2065,11,1,2,143,176.54,Delivered,3
6037,1916,33,8,2,92,59.49,Delayed,3
6038,639,34,3,5,106,212.26,Delivered,3
6039,815,20,3,1,36,408.93,In Transit,4
6040,173,30,8,4,30,441.67,Delivered,2
6041,993,20,9,5,104,147.18,Delivered,6
6042,1191,27,3,5,16,239.1,Delivered,1
6043,734,15,11,1,69,425.63,Delivered,10
6044,1635,18,4,3,109,401.8,Delivered,5
6045,623,17,14,2,124,363.77,Delivered,9
6046,1214,8,10,2,196,247.75,Delivered,5
6047,1434,20,3,2,156,453.75,Delivered,6
6048,17,11,4,5,91,202.85,In Transit,9
6049,1165,16,5,2,177,102.55,Delivered,3
6050,1546,19,7,5,19,172.62,In Transit,6
6051,56,14,8,2,140,53.82,Delivered,4
6052,1691,36,4,5,12,438.12,Delivered,4
6053,1153,10,8,2,74,430.65,Delayed,4
6054,395,30,15,3,190,291.11,Delivered,7
6055,1836,19,13,4,81,374.77,Delivered,6
6056,503,24,3,5,14,457.62,Delivered,6
6057,1551,21,15,3,104,283.82,Delivered,3
6058,1887,6,7,1,50,211.79,Delivered,7
6059,2101,10,4,2,144,272.57,Delivered,8
6060,941,20,11,4,11,369.26,Delivered,8
6061,1577,4,4,5,169,152.72,Delivered,3
6062,1903,28,15,5,27,219.12,Delivered,4
6063,2156,11,14,4,121,140.32,Delivered,1
6064,1490,27,11,5,185,139.21,Delivered,4
6065,500,12,11,1,46,374.25,Delivered,2
6066,155,23,7,4,21,389.63,Delivered,8
6067,722,18,3,3,22,373.94,Delivered,6
6068,1499,17,4,4,101,301.1,In Transit,2
6069,1921,7,4,2,54,266.68,Delivered,5
6070,2070,15,5,1,180,178.67,Delivered,2
6071,958,14,7,4,159,226.95,Delivered,2
6072,632,24,12,4,41,132.29,Delivered,10
6073,685,14,7,1,55,414.43,Delivered,3
6074,1332,33,8,4,108,341.08,Delivered,6
6075,373,32,14,4,189,436.36,In Transit,3
6076,39,24,11,2,108,352.43,Delivered,1
6077,1372,14,9,3,150,149.49,Delivered,6
6078,955,30,8,3,62,473.38,Delivered,7
6079,978,33,5,1,12,295.4,Delivered,7
6080,1444,28,8,3,75,492.86,Delivered,1
6081,785,21,11,3,55,196.5,Delivered,6
6082,224,32,9,3,73,166.06,Delivered,10
6083,448,27,5,1,55,132.91,Delivered,5
6084,447,32,14,5,152,262.01,Delivered,7
6085,7,1,8,5,102,440.48,Delivered,9
6086,1601,3,11,2,176,460.62,Delivered,5
6087,941,20,2,5,36,239.33,Delivered,7
6088,573,12,10,2,144,90.96,Delivered,7
6089,65,23,9,3,81,86.88,Delivered,9
6090,1724,21,10,3,162,180.89,In Transit,10
6091,616,36,14,1,167,398.13,Delivered,5
6092,2038,30,1,4,38,266.42,Delivered,9
6093,1031,35,4,3,38,458.09,Delivered,1
6094,664,26,2,4,91,445.96,In Transit,5
6095,1566,29,10,1,69,491.96,Delivered,9
6096,173,13,1,3,73,171.15,In Transit,3
6097,243,1,4,5,83,154.66,Delivered,10
6098,535,23,11,5,51,249.15,Delivered,3
6099,427,10,14,5,69,54.8,Delivered,4
6100,1753,6,2,1,55,79.97,In Transit,2
6101,761,34,14,3,161,66.62,Delivered,8
6102,1953,11,11,5,159,471.21,In Transit,7
6103,1396,14,8,3,153,474.62,In Transit,4
6104,613,6,10,1,22,128.2,Delivered,1
6105,1288,24,3,3,38,287.26,Delivered,3
6106,1695,7,8,2,175,89.07,Delivered,1
6107,1822,10,4,2,105,91.64,Delivered,5
6108,2060,18,6,5,167,310.96,Delivered,3
6109,523,20,1,1,100,303.72,Delivered,5
6110,1438,27,6,4,17,244.27,Delivered,9
6111,525,12,12,2,169,357.72,Delivered,10
6112,103,15,5,4,150,466.5,Delivered,2
6113,2096,22,3,3,151,97.58,Delivered,4
6114,125,3,3,5,168,437.96,Delivered,3
6115,1778,35,14,1,159,298.4,Delivered,8
6116,1148,2,7,5,41,171.57,Delivered,10
6117,1075,17,4,4,93,392.55,Delivered,10
6118,1205,31,8,4,134,468.02,In Transit,2
6119,726,4,1,1,130,312.51,Delivered,5
6120,451,33,5,3,106,179.42,Delivered,6
6121,1897,34,11,4,115,467.33,Delivered,4
6122,1554,8,12,4,195,207.96,Delivered,7
6123,744,23,12,1,44,350.29,Delivered,8
6124,51,36,9,1,176,495.25,Delivered,8
6125,699,4,7,2,183,280.48,In Transit,3
6126,1221,22,3,1,117,412.43,Delivered,10
6127,1298,2,13,3,16,118.01,Delivered,3
6128,452,33,11,3,143,187.89,Delivered,9
6129,1376,21,7,4,65,290.8,Delivered,8
6130,2066,7,7,1,180,397.61,Delivered,4
6131,1926,21,15,3,170,304.0,Delivered,8
6132,1295,3,5,2,36,107.56,Delivered,8
6133,651,30,6,4,60,259.01,Delivered,3
6134,150,33,10,3,94,201.92,Delivered,1
6135,1757,35,12,2,149,350.8,Delivered,8
6136,703,5,14,1,66,75.65,Delivered,6
6137,291,8,11,1,95,382.33,Delayed,7
6138,1106,17,8,5,72,84.93,Delivered,10
6139,639,13,7,3,31,174.69,Delivered,4
6140,601,1,15,2,35,433.37,In Transit,2
6141,638,13,11,3,129,247.1,In Transit,5
6142,41,16,1,4,161,252.65,Delivered,8
6143,987,30,12,4,175,273.96,In Transit,8
6144,563,7,14,1,30,398.82,Delayed,4
6145,950,13,9,3,195,151.57,Delivered,4
6146,1913,35,6,1,192,436.18,Delivered,2
6147,1819,24,13,5,115,434.68,Delivered,5
6148,590,30,10,4,146,292.96,In Transit,4
6149,2074,1,1,1,169,477.27,Delivered,5
6150,293,9,5,4,105,118.22,Delivered,1
6151,1857,4,13,4,190,252.35,Delivered,7
6152,1970,22,15,3,92,332.39,Delivered,8
6153,1706,29,10,2,78,399.4,Delivered,1
6154,303,34,12,3,177,184.39,In Transit,7
6155,262,16,3,1,199,478.44,Delayed,7
6156,510,25,15,3,69,200.76,In Transit,2
6157,654,8,7,3,24,458.38,Delayed,5
6158,1751,27,11,5,138,215.75,Delivered,10
6159,1540,10,2,3,192,421.79,Delivered,4
6160,1754,13,9,5,186,424.54,Delivered,10
6161,1116,2,6,4,141,382.97,Delivered,5
6162,2034,11,3,4,52,290.68,Delivered,6
6163,422,6,11,1,180,388.61,Delivered,8
6164,1365,29,8,2,171,256.27,Delivered,6
6165,236,10,3,5,180,145.8,Delivered,2
6166,696,5,14,3,11,104.37,Delivered,10
6167,186,33,7,3,153,201.7,Delivered,1
6168,1560,15,6,4,164,391.34,Delayed,7
6169,1842,35,14,1,51,301.17,Delivered,10
6170,1443,5,15,3,187,116.13,Delivered,3
6171,1177,9,4,3,175,345.14,Delivered,5
6172,90,2,11,4,165,426.73,In Transit,3
6173,1901,25,2,3,103,456.45,Delivered,5
6174,1928,29,8,3,10,380.52,Delivered,10
6175,2175,17,11,2,168,208.49,Delivered,8
6176,2143,36,8,1,44,403.51,Delayed,4
6177,795,31,6,1,34,417.88,Delivered,4
6178,667,4,15,5,133,210.66,Delivered,3
6179,203,17,4,1,31,373.58,Delivered,7
6180,1284,13,8,4,157,80.84,Delivered,5
6181,2174,3,4,3,43,209.25,In Transit,8
6182,1470,11,1,4,122,491.63,Delivered,3
6183,2110,17,1,1,122,433.38,Delivered,10
6184,916,31,14,2,172,241.75,Delivered,8
6185,1820,8,15,2,29,409.77,Delivered,9
6186,1262,24,7,4,138,463.34,Delivered,7
6187,397,29,8,2,114,497.26,Delivered,8
6188,1669,2,10,4,193,267.06,Delivered,6
6189,1549,28,10,1,39,375.47,Delivered,10
6190,306,3,3,3,198,404.43,Delivered,8
6191,103,4,12,4,52,192.77,Delivered,6
6192,1386,29,5,5,30,151.25,Delivered,10
6193,248,26,8,1,39,443.84,Delivered,7
6194,978,6,2,4,34,271.0,Delivered,2
6195,819,23,4,3,70,263.19,In Transit,7
6196,1240,31,8,5,83,107.31,In Transit,1
6197,1458,14,2,4,196,219.01,Delivered,10
6198,1246,18,3,4,189,250.53,Delivered,5
6199,1132,4,1,2,56,444.76,Delivered,6
6200,1200,5,6,4,191,74.15,In Transit,7
6201,553,13,10,3,35,381.57,Delivered,9
6202,1297,18,9,5,100,100.96,Delivered,9
6203,956,11,8,1,94,169.9,In Transit,4
6204,748,8,10,4,49,338.9,Delivered,4
6205,974,1,14,4,181,134.4,Delivered,9
6206,917,9,13,5,47,409.5,In Transit,6
6207,1919,25,10,4,99,422.55,Delivered,10
6208,815,23,8,4,127,150.79,Delivered,5
6209,1072,23,11,5,58,320.16,Delivered,3
6210,251,9,11,4,10,53.99,Delivered,1
6211,923,19,3,4,179,313.86,In Transit,1
6212,566,32,3,4,187,483.13,Delivered,6
6213,1241,34,4,5,56,274.63,Delivered,10
6214,1557,21,13,1,145,76.88,Delivered,4
6215,369,8,4,1,173,87.56,Delivered,1
6216,1326,24,15,5,152,353.3,Delivered,7
6217,1554,1,14,3,159,76.19,Delivered,9
6218,989,2,3,2,26,282.44,Delivered,3
6219,1949,4,11,1,99,101.04,Delivered,10
6220,1382,16,12,5,114,370.94,Delivered,10
6221,625,4,3,4,120,177.69,Delivered,4
6222,978,25,10,1,66,89.93,Delivered,7
6223,2006,22,2,1,70,375.56,Delivered,4
6224,1037,28,1,3,52,453.9,In Transit,9
6225,317,29,7,4,57,103.13,Delivered,9
6226,1998,29,12,3,144,255.36,Delivered,4
6227,1289,28,12,1,15,123.7,Delivered,9
6228,834,15,9,4,71,262.84,Delivered,9
6229,1447,26,9,1,47,158.1,Delivered,6
6230,1955,3,15,5,61,149.44,Delivered,8
6231,1930,7,8,4,143,240.95,In Transit,3
6232,1753,33,10,2,56,233.85,Delivered,6
6233,1167,30,3,2,63,130.67,Delivered,8
6234,526,12,14,2,130,388.43,Delivered,2
6235,1480,6,1,1,96,328.38,Delivered,5
6236,186,13,14,5,91,431.45,Delivered,9
6237,505,23,5,5,88,194.61,In Transit,1
6238,241,2,4,4,106,252.38,Delivered,2
6239,841,34,12,1,77,74.14,Delivered,2
6240,1654,30,6,4,133,105.44,Delayed,6
6241,531,18,3,2,38,154.67,In Transit,3
6242,554,9,12,4,179,352.09,Delivered,10
6243,1855,35,3,3,28,323.05,Delivered,8
6244,1668,14,1,2,85,345.86,In Transit,4
6245,1326,22,12,5,91,163.8,Delivered,1
6246,1693,15,2,1,91,348.19,Delivered,2
6247,417,6,12,4,53,126.12,Delivered,1
6248,1402,30,3,1,93,128.6,Delivered,8
6249,1400,23,10,1,77,246.94,Delivered,2
6250,610,29,5,5,91,170.54,Delivered,4
6251,1648,25,15,3,125,388.56,Delivered,9
6252,948,18,1,1,82,206.59,Delayed,9
6253,925,22,3,2,121,148.01,Delivered,6
6254,1818,19,7,1,126,395.99,Delivered,4
6255,1036,8,15,3,63,60.25,Delivered,2
6256,378,6,11,5,82,438.87,In Transit,6
6257,847,16,14,4,45,141.05,Delivered,2
6258,1275,27,9,4,125,373.6,Delivered,9
6259,1582,26,7,2,170,120.64,In Transit,2
6260,498,29,3,3,95,353.21,Delivered,5
6261,345,34,7,1,30,211.04,Delivered,5
6262,1853,21,13,5,65,475.71,Delivered,2
6263,781,8,5,5,168,281.76,Delivered,2
6264,1031,7,12,4,33,261.02,Delivered,9
6265,1388,22,2,2,57,304.99,Delivered,7
6266,455,3,3,4,151,378.2,Delivered,8
6267,104,36,15,1,52,118.8,In Transit,5
6268,20,26,9,2,62,493.17,Delivered,2
6269,1973,16,11,3,57,452.96,Delivered,9
6270,479,21,11,5,28,198.24,Delivered,5
6271,1659,7,15,4,19,192.91,Delivered,10
6272,67,2,5,4,105,222.11,Delayed,7
6273,788,6,1,4,148,402.05,Delivered,7
6274,1123,20,5,3,17,62.75,In Transit,1
6275,1419,28,8,2,164,86.09,Delivered,1
6276,1772,3,3,2,145,182.48,Delivered,3
6277,554,17,5,3,173,121.67,Delivered,6
6278,1478,21,15,1,75,124.14,Delivered,3
6279,95,13,5,2,157,302.88,Delivered,6
6280,1629,26,9,3,151,118.69,Delivered,8
6281,1835,27,7,2,51,441.91,Delivered,1
6282,498,30,6,5,139,482.76,Delivered,10
6283,1325,2,12,5,200,189.46,Delivered,5
6284,415,36,14,1,77,414.88,Delivered,3
6285,1710,21,1,2,172,340.75,Delivered,3
6286,262,17,6,1,160,395.31,Delivered,7
6287,1093,11,5,4,133,201.67,Delivered,6
6288,2020,10,10,3,131,376.45,Delivered,6
6289,2035,21,8,5,62,156.76,Delivered,2
6290,79,16,4,3,168,396.97,Delivered,10
6291,438,26,14,3,93,291.55,Delivered,4
6292,1513,2,13,4,174,456.93,In Transit,1
6293,1851,13,13,2,129,392.4,Delayed,10
6294,225,11,12,5,28,242.02,In Transit,3
6295,1149,32,5,4,133,54.07,Delivered,8
6296,664,30,4,1,153,173.42,Delivered,9
6297,748,5,4,4,102,337.99,Delivered,8
6298,1027,29,8,3,175,119.75,In Transit,5
6299,781,21,12,5,13,428.83,In Transit,7
6300,1026,8,12,5,187,294.87,Delivered,4
6301,24,11,3,4,107,193.66,Delivered,9
6302,371,15,3,3,169,161.81,In Transit,1
6303,1155,7,13,2,145,165.7,Delivered,6
6304,63,13,8,3,193,170.46,Delivered,6
6305,81,22,13,3,65,391.48,Delivered,1
6306,1238,19,11,2,102,495.27,Delivered,4
6307,980,5,4,2,131,334.46,Delivered,2
6308,70,27,14,1,108,145.98,Delivered,2
6309,242,32,3,3,41,157.8,Delivered,1
6310,1276,24,6,5,25,476.56,Delivered,7
6311,557,10,10,1,174,312.21,Delivered,7
6312,849,14,7,4,45,262.08,Delivered,2
6313,1390,25,7,1,67,282.33,Delivered,3
6314,735,19,3,5,191,233.98,Delivered,5
6315,1309,34,15,3,192,275.09,Delivered,2
6316,1343,20,15,4,139,140.03,Delivered,4
6317,1464,29,2,1,200,410.31,Delivered,5
6318,1401,28,6,2,146,141.94,Delivered,7
6319,1517,24,7,3,186,262.85,Delivered,7
6320,354,14,12,4,54,376.06,Delayed,6
6321,2054,21,2,2,135,485.55,Delivered,3
6322,1292,31,6,4,30,440.1,Delivered,6
6323,1938,8,1,4,102,405.8,Delivered,4
6324,686,18,2,3,75,104.76,Delivered,3
6325,1530,21,11,2,198,444.99,Delivered,9
6326,788,10,9,4,106,200.26,Delivered,10
6327,228,20,13,1,89,462.99,Delivered,5
6328,1758,6,7,5,107,403.27,Delivered,3
6329,162,17,11,1,23,86.35,In Transit,2
6330,1942,35,2,1,183,98.62,Delivered,3
6331,960,23,10,3,152,77.25,Delivered,9
6332,2177,36,7,2,134,68.75,Delivered,6
6333,99,7,11,1,142,121.01,Delivered,8
6334,1233,12,8,3,171,430.69,Delivered,10
6335,1810,13,10,1,46,69.45,In Transit,5
6336,991,6,12,1,150,433.41,Delivered,1
6337,846,8,11,3,179,296.1,Delivered,2
6338,1731,28,14,2,69,211.55,In Transit,1
6339,2144,20,15,5,149,336.46,Delivered,7
6340,1051,9,7,3,196,443.53,Delivered,3
6341,369,11,14,2,181,405.68,Delivered,5
6342,2182,25,8,4,181,201.72,Delivered,3
6343,254,25,5,3,31,323.75,Delivered,9
6344,712,21,13,3,108,493.98,Delivered,8
6345,459,2,5,3,61,213.24,Delayed,6
6346,969,23,5,4,14,60.7,Delayed,1
6347,1271,9,11,3,166,448.23,Delivered,3
6348,100,8,13,3,82,116.36,Delivered,9
6349,452,14,1,5,84,278.02,Delivered,1
6350,69,8,15,2,96,290.09,In Transit,3
6351,371,17,7,4,25,97.87,Delivered,7
6352,342,32,15,3,22,288.5,Delivered,8
6353,144,4,9,3,159,367.58,Delivered,6
6354,1168,36,11,3,51,361.64,Delivered,7
6355,1885,11,12,5,49,473.75,Delivered,8
6356,1630,4,2,1,189,98.79,Delivered,1
6357,1656,35,5,2,146,202.39,Delayed,3
6358,1787,20,4,1,152,354.61,Delivered,9
6359,1346,1,1,2,169,212.36,In Transit,10
6360,278,36,14,5,71,420.22,Delivered,6
6361,735,33,9,1,141,335.45,Delivered,1
6362,1300,4,1,3,166,223.73,Delivered,7
6363,881,3,13,2,33,356.92,Delivered,4
6364,1069,18,11,3,182,389.75,Delivered,8
6365,17,34,15,2,152,246.35,Delivered,8
6366,1657,28,9,1,163,360.6,Delivered,3
6367,971,20,6,1,18,150.88,Delivered,5
6368,2170,26,15,2,124,299.37,Delivered,10
6369,755,14,9,3,178,359.28,Delivered,4
6370,1582,7,4,1,199,220.03,Delivered,1
6371,2003,35,15,3,16,473.54,Delivered,4
6372,1280,20,7,2,194,245.91,Delivered,2
6373,235,27,4,3,151,379.14,Delivered,5
6374,356,24,14,3,72,228.55,Delivered,9
6375,458,14,5,2,137,257.91,Delivered,2
6376,488,9,8,1,104,76.0,Delivered,9
6377,1927,30,10,3,27,420.64,Delivered,2
6378,934,20,6,4,122,125.22,Delivered,8
6379,1001,7,1,3,76,176.71,Delivered,4
6380,288,31,1,3,106,317.64,Delivered,8
6381,1079,22,4,1,27,492.2,Delivered,2
6382,1099,4,15,1,118,113.01,Delivered,7
6383,1417,35,3,4,44,432.2,In Transit,5
6384,1262,27,7,3,132,169.6,Delivered,10
6385,1415,35,3,5,90,397.89,Delivered,8
6386,1854,4,9,1,176,372.01,Delivered,8
6387,507,27,9,5,192,245.31,Delivered,10
6388,622,13,9,5,84,117.46,Delayed,2
6389,1047,23,9,5,36,304.02,Delivered,3
6390,1431,12,2,3,125,159.95,Delivered,9
6391,1552,20,6,3,10,107.43,Delivered,10
6392,310,11,14,5,28,282.99,Delivered,10
6393,2116,27,13,2,180,359.73,Delivered,4
6394,465,31,2,5,11,496.45,Delivered,9
6395,1585,3,11,3,101,312.08,Delivered,6
6396,2188,23,4,1,104,450.7,Delivered,6
6397,79,26,8,2,99,141.79,Delivered,10
6398,1024,1,8,3,112,264.68,Delivered,1
6399,1077,32,6,5,155,178.81,Delivered,1
6400,1546,33,13,3,35,342.11,Delivered,9
6401,1183,23,6,5,120,430.07,Delivered,1
6402,1575,16,14,3,13,130.85,Delivered,10
6403,807,36,12,1,149,317.45,Delivered,1
6404,1130,14,5,4,74,302.16,Delivered,3
6405,965,4,10,3,198,353.51,Delivered,4
6406,481,36,15,5,114,362.85,Delivered,7
6407,1301,32,11,5,150,95.6,Delivered,1
6408,2022,14,2,2,24,389.85,Delivered,6
6409,1932,10,8,1,71,323.83,In Transit,1
6410,457,5,2,3,42,440.53,Delivered,3
6411,2017,16,10,4,65,415.42,Delivered,2
6412,1164,29,2,2,111,299.72,Delivered,3
6413,898,12,4,4,122,274.79,Delivered,6
6414,1124,35,12,2,69,106.98,Delivered,1
6415,2092,35,1,4,35,187.06,Delivered,3
6416,925,31,8,2,176,312.11,Delivered,8
6417,304,34,15,2,30,305.82,Delivered,7
6418,168,14,8,2,25,130.6,In Transit,9
6419,1061,32,5,2,200,399.12,Delivered,7
6420,671,14,11,1,34,56.02,Delivered,9
6421,1482,19,5,5,60,171.69,Delivered,3
6422,36,35,13,1,29,137.0,Delivered,6
6423,1857,26,4,3,141,319.44,Delivered,2
6424,1148,24,4,4,49,329.74,Delivered,1
6425,959,3,4,4,91,462.79,Delivered,10
6426,1310,16,12,1,73,138.24,Delivered,3
6427,1886,22,6,2,100,477.34,Delivered,6
6428,1814,28,8,5,109,349.95,Delivered,7
6429,572,10,9,3,50,426.65,In Transit,3
6430,1196,23,14,2,171,286.28,Delivered,9
6431,1904,7,7,1,141,417.39,In Transit,8
6432,1118,24,7,1,184,225.38,Delivered,3
6433,1577,27,14,2,148,382.7,Delivered,9
6434,50,25,2,3,35,173.25,Delivered,2
6435,1238,24,6,4,154,95.13,Delivered,9
6436,1896,24,8,2,114,468.83,Delivered,6
6437,1022,14,4,3,64,215.37,Delivered,2
6438,100,18,11,2,107,397.64,Delivered,6
6439,1427,36,2,4,25,413.96,Delivered,10
6440,1031,12,2,1,134,101.11,Delivered,10
6441,1386,5,15,4,143,454.61,Delivered,8
6442,1067,2,3,1,57,100.58,Delivered,9
6443,775,11,12,3,12,316.77,Delivered,1
6444,1187,27,5,5,148,356.01,Delayed,2
6445,1340,5,4,1,97,238.56,Delayed,9
6446,545,27,12,4,179,246.26,In Transit,10
6447,1885,6,3,3,152,206.22,Delivered,5
6448,1286,6,1,1,192,82.57,Delivered,1
6449,1506,33,3,2,46,136.22,Delayed,4
6450,531,17,6,1,124,249.37,Delivered,4
6451,989,3,2,1,104,197.31,Delivered,6
6452,194,1,12,1,40,226.68,Delivered,9
6453,761,27,10,2,32,91.07,In Transit,10
6454,2046,15,10,2,37,373.14,In Transit,9
6455,67,8,2,1,25,316.66,Delivered,3
6456,733,7,4,3,59,248.51,Delivered,9
6457,2023,11,8,4,31,375.04,Delivered,2
6458,928,25,9,5,11,447.29,Delivered,7
6459,731,15,13,3,58,112.34,Delayed,8
6460,1048,24,5,4,163,372.88,Delivered,9
6461,688,21,5,5,51,401.86,Delivered,6
6462,587,35,3,4,113,464.83,Delivered,2
6463,956,28,15,3,98,57.26,Delivered,7
6464,765,3,5,4,67,306.92,Delivered,3
6465,458,21,13,3,109,270.25,Delivered,8
6466,2137,24,12,3,139,356.33,Delivered,3
